execution: local
        script: load-test/parsec_event_stage_load.js
        output: -

     scenarios: (100.00%) 1 scenario, 10 max VUs, 10m30s max duration (incl. graceful stop):
              * ramping_load: Up to 10 looping VUs for 10m0s over 3 stages (gracefulRampDown: 30s, gracefulStop: 30s)

INFO[0000] 🚀 Запуск теста с постепенным изменением нагрузки  source=console
INFO[0000] 📈 Профиль: 0 → 10 VUs (3 мин) → 10 VUs (4 мин) → 0 VUs (3 мин)  source=console
INFO[0000] 📊 Метрики будут доступны для построения графиков в Grafana/K6 Cloud  source=console
INFO[0063] ⬆️ [RAMPUP] VU:4/10 | Iter:12 | Skip:3300 | Status:200 | Time:2569ms | Events:250 | Size:1620.08KB  source=console
INFO[0064] ⬆️ [RAMPUP] VU:2/10 | Iter:1 | Skip:350 | Status:200 | Time:2421ms | Events:250 | Size:1237.70KB  source=console
INFO[0066] ⬆️ [RAMPUP] VU:1/10 | Iter:7 | Skip:1750 | Status:200 | Time:2631ms | Events:250 | Size:1592.06KB  source=console
INFO[0067] ⬆️ [RAMPUP] VU:4/10 | Iter:13 | Skip:3550 | Status:200 | Time:2649ms | Events:250 | Size:1788.61KB  source=console
INFO[0067] ⬆️ [RAMPUP] VU:2/10 | Iter:2 | Skip:600 | Status:200 | Time:2411ms | Events:250 | Size:1350.35KB  source=console
INFO[0068] ⬆️ [RAMPUP] VU:1/10 | Iter:8 | Skip:2000 | Status:200 | Time:2500ms | Events:250 | Size:1429.40KB  source=console
INFO[0070] ⬆️ [RAMPUP] VU:4/10 | Iter:14 | Skip:3800 | Status:200 | Time:2437ms | Events:250 | Size:1481.23KB  source=console
INFO[0070] ⬆️ [RAMPUP] VU:2/10 | Iter:3 | Skip:850 | Status:200 | Time:2457ms | Events:250 | Size:1295.37KB  source=console
INFO[0072] ⬆️ [RAMPUP] VU:1/10 | Iter:9 | Skip:2250 | Status:200 | Time:2464ms | Events:250 | Size:1647.94KB  source=console
INFO[0073] ⬆️ [RAMPUP] VU:4/10 | Iter:15 | Skip:4050 | Status:200 | Time:2321ms | Events:250 | Size:1540.69KB  source=console
INFO[0074] ⬆️ [RAMPUP] VU:2/10 | Iter:4 | Skip:1100 | Status:200 | Time:2520ms | Events:250 | Size:1472.88KB  source=console
INFO[0076] ⬆️ [RAMPUP] VU:1/10 | Iter:10 | Skip:2500 | Status:200 | Time:2436ms | Events:250 | Size:1566.92KB  source=console
INFO[0076] ⬆️ [RAMPUP] VU:4/10 | Iter:16 | Skip:4300 | Status:200 | Time:2596ms | Events:250 | Size:1765.42KB  source=console
INFO[0078] ⬆️ [RAMPUP] VU:2/10 | Iter:5 | Skip:1350 | Status:200 | Time:2564ms | Events:250 | Size:1437.20KB  source=console
INFO[0079] ⬆️ [RAMPUP] VU:1/10 | Iter:11 | Skip:2750 | Status:200 | Time:2698ms | Events:250 | Size:1499.73KB  source=console
INFO[0080] ⬆️ [RAMPUP] VU:2/10 | Iter:6 | Skip:1600 | Status:200 | Time:2464ms | Events:250 | Size:1478.33KB  source=console
INFO[0081] ⬆️ [RAMPUP] VU:4/10 | Iter:17 | Skip:4550 | Status:200 | Time:4348ms | Events:250 | Size:1624.29KB  source=console
INFO[0081] ⬆️ [RAMPUP] VU:3/10 | Iter:0 | Skip:200 | Status:200 | Time:4400ms | Events:250 | Size:1442.41KB  source=console
INFO[0082] ⬆️ [RAMPUP] VU:1/10 | Iter:12 | Skip:3000 | Status:200 | Time:2487ms | Events:250 | Size:1298.00KB  source=console
INFO[0085] ⬆️ [RAMPUP] VU:4/10 | Iter:18 | Skip:4800 | Status:200 | Time:2597ms | Events:250 | Size:1891.32KB  source=console
INFO[0085] ⬆️ [RAMPUP] VU:2/10 | Iter:7 | Skip:1850 | Status:200 | Time:3935ms | Events:250 | Size:1529.47KB  source=console
INFO[0086] ⬆️ [RAMPUP] VU:1/10 | Iter:13 | Skip:3250 | Status:200 | Time:2643ms | Events:250 | Size:1612.36KB  source=console
INFO[0087] ⬆️ [RAMPUP] VU:3/10 | Iter:1 | Skip:450 | Status:200 | Time:4748ms | Events:250 | Size:1239.76KB  source=console
INFO[0089] ⬆️ [RAMPUP] VU:2/10 | Iter:8 | Skip:2100 | Status:200 | Time:2661ms | Events:250 | Size:1514.86KB  source=console
INFO[0090] ⬆️ [RAMPUP] VU:4/10 | Iter:19 | Skip:5050 | Status:200 | Time:4697ms | Events:250 | Size:1833.58KB  source=console
INFO[0091] ⬆️ [RAMPUP] VU:3/10 | Iter:2 | Skip:700 | Status:200 | Time:2424ms | Events:250 | Size:1330.61KB  source=console
INFO[0091] ⬆️ [RAMPUP] VU:1/10 | Iter:14 | Skip:3500 | Status:200 | Time:4379ms | Events:250 | Size:1756.85KB  source=console
INFO[0093] ⬆️ [RAMPUP] VU:3/10 | Iter:3 | Skip:950 | Status:200 | Time:2443ms | Events:250 | Size:1374.89KB  source=console
INFO[0094] ⬆️ [RAMPUP] VU:1/10 | Iter:15 | Skip:3750 | Status:200 | Time:2469ms | Events:250 | Size:1557.02KB  source=console
INFO[0094] ⬆️ [RAMPUP] VU:2/10 | Iter:9 | Skip:2350 | Status:200 | Time:4346ms | Events:250 | Size:1642.94KB  source=console
INFO[0096] ⬆️ [RAMPUP] VU:4/10 | Iter:20 | Skip:5300 | Status:200 | Time:4575ms | Events:250 | Size:1721.29KB  source=console
INFO[0097] ⬆️ [RAMPUP] VU:8/10 | Iter:0 | Skip:700 | Status:200 | Time:2411ms | Events:250 | Size:1330.61KB  source=console
INFO[0097] ⬆️ [RAMPUP] VU:1/10 | Iter:16 | Skip:4000 | Status:200 | Time:2958ms | Events:250 | Size:1530.57KB  source=console
INFO[0097] ⬆️ [RAMPUP] VU:3/10 | Iter:4 | Skip:1200 | Status:200 | Time:2586ms | Events:250 | Size:1449.17KB  source=console
INFO[0098] ⬆️ [RAMPUP] VU:2/10 | Iter:10 | Skip:2600 | Status:200 | Time:2675ms | Events:250 | Size:1542.19KB  source=console
INFO[0100] ⬆️ [RAMPUP] VU:4/10 | Iter:21 | Skip:5550 | Status:200 | Time:2441ms | Events:250 | Size:1554.22KB  source=console
INFO[0100] ⬆️ [RAMPUP] VU:3/10 | Iter:5 | Skip:1450 | Status:200 | Time:2398ms | Events:250 | Size:1416.03KB  source=console
INFO[0101] ⬆️ [RAMPUP] VU:2/10 | Iter:11 | Skip:2850 | Status:200 | Time:2657ms | Events:250 | Size:1347.98KB  source=console
INFO[0104] ⬆️ [RAMPUP] VU:3/10 | Iter:6 | Skip:1700 | Status:200 | Time:2995ms | Events:250 | Size:1524.96KB  source=console
INFO[0104] ⬆️ [RAMPUP] VU:4/10 | Iter:22 | Skip:5800 | Status:200 | Time:3371ms | Events:250 | Size:1689.63KB  source=console
INFO[0104] ⬆️ [RAMPUP] VU:2/10 | Iter:12 | Skip:3100 | Status:200 | Time:2791ms | Events:250 | Size:1429.04KB  source=console
INFO[0105] ⬆️ [RAMPUP] VU:8/10 | Iter:1 | Skip:950 | Status:200 | Time:6457ms | Events:250 | Size:1374.89KB  source=console
INFO[0105] ⬆️ [RAMPUP] VU:1/10 | Iter:17 | Skip:4250 | Status:200 | Time:6837ms | Events:250 | Size:1729.32KB  source=console
INFO[0107] ⬆️ [RAMPUP] VU:4/10 | Iter:23 | Skip:6050 | Status:200 | Time:2694ms | Events:250 | Size:1800.83KB  source=console
INFO[0107] ⬆️ [RAMPUP] VU:3/10 | Iter:7 | Skip:1950 | Status:200 | Time:2619ms | Events:250 | Size:1459.28KB  source=console
INFO[0109] ⬆️ [RAMPUP] VU:8/10 | Iter:2 | Skip:1200 | Status:200 | Time:2508ms | Events:250 | Size:1449.17KB  source=console
INFO[0109] ⬆️ [RAMPUP] VU:2/10 | Iter:13 | Skip:3350 | Status:200 | Time:3867ms | Events:250 | Size:1657.68KB  source=console
INFO[0110] ⬆️ [RAMPUP] VU:4/10 | Iter:24 | Skip:6300 | Status:200 | Time:2614ms | Events:250 | Size:1573.64KB  source=console
INFO[0110] ⬆️ [RAMPUP] VU:1/10 | Iter:18 | Skip:4500 | Status:200 | Time:4367ms | Events:250 | Size:1641.54KB  source=console
INFO[0111] ⬆️ [RAMPUP] VU:3/10 | Iter:8 | Skip:2200 | Status:200 | Time:2790ms | Events:250 | Size:1645.19KB  source=console
INFO[0113] ⬆️ [RAMPUP] VU:2/10 | Iter:14 | Skip:3600 | Status:200 | Time:2691ms | Events:250 | Size:1763.98KB  source=console
INFO[0114] ⬆️ [RAMPUP] VU:8/10 | Iter:3 | Skip:1450 | Status:200 | Time:4653ms | Events:250 | Size:1416.03KB  source=console
INFO[0115] ⬆️ [RAMPUP] VU:1/10 | Iter:19 | Skip:4750 | Status:200 | Time:2827ms | Events:250 | Size:1846.81KB  source=console
INFO[0115] ⬆️ [RAMPUP] VU:4/10 | Iter:25 | Skip:6550 | Status:200 | Time:4205ms | Events:250 | Size:1991.04KB  source=console
INFO[0117] ⬆️ [RAMPUP] VU:5/10 | Iter:0 | Skip:400 | Status:200 | Time:4855ms | Events:250 | Size:1216.86KB  source=console
INFO[0118] ⬆️ [RAMPUP] VU:8/10 | Iter:4 | Skip:1700 | Status:200 | Time:3752ms | Events:250 | Size:1524.96KB  source=console
INFO[0120] ⬆️ [RAMPUP] VU:2/10 | Iter:15 | Skip:3850 | Status:200 | Time:5788ms | Events:250 | Size:1502.58KB  source=console
INFO[0120] ⬆️ [RAMPUP] VU:3/10 | Iter:9 | Skip:2450 | Status:200 | Time:6816ms | Events:250 | Size:1565.88KB  source=console
INFO[0120] ⬆️ [RAMPUP] VU:1/10 | Iter:20 | Skip:5000 | Status:200 | Time:4599ms | Events:250 | Size:1781.26KB  source=console
INFO[0121] ⬆️ [RAMPUP] VU:4/10 | Iter:26 | Skip:6800 | Status:200 | Time:5219ms | Events:250 | Size:1934.44KB  source=console
INFO[0121] ⬆️ [RAMPUP] VU:5/10 | Iter:1 | Skip:650 | Status:200 | Time:2481ms | Events:250 | Size:1353.88KB  source=console
INFO[0121] ⬆️ [RAMPUP] VU:8/10 | Iter:5 | Skip:1950 | Status:200 | Time:2541ms | Events:250 | Size:1459.28KB  source=console
INFO[0123] ⬆️ [RAMPUP] VU:3/10 | Iter:10 | Skip:2700 | Status:200 | Time:3259ms | Events:250 | Size:1515.49KB  source=console
INFO[0124] ⬆️ [RAMPUP] VU:4/10 | Iter:27 | Skip:7050 | Status:200 | Time:2712ms | Events:250 | Size:1812.14KB  source=console
INFO[0125] ⬆️ [RAMPUP] VU:2/10 | Iter:16 | Skip:4100 | Status:200 | Time:4767ms | Events:250 | Size:1559.39KB  source=console
INFO[0125] ⬆️ [RAMPUP] VU:5/10 | Iter:2 | Skip:900 | Status:200 | Time:2573ms | Events:250 | Size:1310.25KB  source=console
INFO[0125] ⬆️ [RAMPUP] VU:1/10 | Iter:21 | Skip:5250 | Status:200 | Time:4508ms | Events:250 | Size:1757.13KB  source=console
INFO[0126] ⬆️ [RAMPUP] VU:8/10 | Iter:6 | Skip:2200 | Status:200 | Time:3032ms | Events:250 | Size:1645.19KB  source=console
INFO[0127] ⬆️ [RAMPUP] VU:3/10 | Iter:11 | Skip:2950 | Status:200 | Time:2556ms | Events:250 | Size:1329.97KB  source=console
INFO[0129] ⬆️ [RAMPUP] VU:4/10 | Iter:28 | Skip:7300 | Status:200 | Time:3765ms | Events:250 | Size:1941.73KB  source=console
INFO[0129] ⬆️ [RAMPUP] VU:2/10 | Iter:17 | Skip:4350 | Status:200 | Time:2654ms | Events:250 | Size:1728.99KB  source=console
INFO[0129] ⬆️ [RAMPUP] VU:5/10 | Iter:3 | Skip:1150 | Status:200 | Time:3962ms | Events:250 | Size:1479.28KB  source=console
INFO[0130] ⬆️ [RAMPUP] VU:8/10 | Iter:7 | Skip:2450 | Status:200 | Time:3576ms | Events:250 | Size:1565.88KB  source=console
INFO[0130] ⬆️ [RAMPUP] VU:1/10 | Iter:22 | Skip:5500 | Status:200 | Time:4210ms | Events:250 | Size:1530.09KB  source=console
INFO[0131] ⬆️ [RAMPUP] VU:3/10 | Iter:12 | Skip:3200 | Status:200 | Time:2519ms | Events:250 | Size:1540.88KB  source=console
INFO[0132] ⬆️ [RAMPUP] VU:2/10 | Iter:18 | Skip:4600 | Status:200 | Time:3156ms | Events:250 | Size:1745.81KB  source=console
INFO[0132] ⬆️ [RAMPUP] VU:5/10 | Iter:4 | Skip:1400 | Status:200 | Time:2656ms | Events:250 | Size:1465.63KB  source=console
INFO[0136] ⬆️ [RAMPUP] VU:3/10 | Iter:13 | Skip:3450 | Status:200 | Time:3880ms | Events:250 | Size:1748.65KB  source=console
INFO[0133] ⬆️ [RAMPUP] VU:4/10 | Iter:29 | Skip:7550 | Status:200 | Time:4180ms | Events:250 | Size:1957.30KB  source=console
INFO[0134] ⬆️ [RAMPUP] VU:8/10 | Iter:8 | Skip:2700 | Status:200 | Time:3489ms | Events:250 | Size:1515.49KB  source=console
INFO[0135] ⬆️ [RAMPUP] VU:6/10 | Iter:0 | Skip:500 | Status:200 | Time:4532ms | Events:250 | Size:1303.13KB  source=console
INFO[0134] ⬆️ [RAMPUP] VU:1/10 | Iter:23 | Skip:5750 | Status:200 | Time:2719ms | Events:250 | Size:1719.27KB  source=console
INFO[0143] ⬆️ [RAMPUP] VU:6/10 | Iter:1 | Skip:750 | Status:200 | Time:3166ms | Events:250 | Size:1318.58KB  source=console
INFO[0143] ⬆️ [RAMPUP] VU:2/10 | Iter:19 | Skip:4850 | Status:200 | Time:4176ms | Events:250 | Size:1844.92KB  source=console
INFO[0143] ⬆️ [RAMPUP] VU:5/10 | Iter:5 | Skip:1650 | Status:200 | Time:4356ms | Events:250 | Size:1475.85KB  source=console
INFO[0144] ⬆️ [RAMPUP] VU:8/10 | Iter:9 | Skip:2950 | Status:200 | Time:4511ms | Events:250 | Size:1329.97KB  source=console
INFO[0144] ⬆️ [RAMPUP] VU:3/10 | Iter:14 | Skip:3700 | Status:200 | Time:5251ms | Events:250 | Size:1604.29KB  source=console
INFO[0144] ⬆️ [RAMPUP] VU:1/10 | Iter:24 | Skip:6000 | Status:200 | Time:5182ms | Events:250 | Size:1830.66KB  source=console
INFO[0145] ⬆️ [RAMPUP] VU:4/10 | Iter:30 | Skip:7800 | Status:200 | Time:4765ms | Events:250 | Size:2073.54KB  source=console
INFO[0148] ⬆️ [RAMPUP] VU:3/10 | Iter:15 | Skip:3950 | Status:200 | Time:3155ms | Events:250 | Size:1530.11KB  source=console
INFO[0149] ⬆️ [RAMPUP] VU:5/10 | Iter:6 | Skip:1900 | Status:200 | Time:4928ms | Events:250 | Size:1466.60KB  source=console
INFO[0149] ⬆️ [RAMPUP] VU:6/10 | Iter:2 | Skip:1000 | Status:200 | Time:4961ms | Events:250 | Size:1399.15KB  source=console
INFO[0149] ⬆️ [RAMPUP] VU:8/10 | Iter:10 | Skip:3200 | Status:200 | Time:4469ms | Events:250 | Size:1540.88KB  source=console
INFO[0150] ⬆️ [RAMPUP] VU:1/10 | Iter:25 | Skip:6250 | Status:200 | Time:5214ms | Events:250 | Size:1559.58KB  source=console
INFO[0150] ⬆️ [RAMPUP] VU:2/10 | Iter:20 | Skip:5100 | Status:200 | Time:5299ms | Events:250 | Size:1893.89KB  source=console
INFO[0150] ⬆️ [RAMPUP] VU:4/10 | Iter:31 | Skip:8050 | Status:200 | Time:4498ms | Events:250 | Size:1815.73KB  source=console
INFO[0151] ⬆️ [RAMPUP] VU:7/10 | Iter:0 | Skip:600 | Status:200 | Time:2846ms | Events:250 | Size:1350.35KB  source=console
INFO[0152] ⬆️ [RAMPUP] VU:3/10 | Iter:16 | Skip:4200 | Status:200 | Time:2623ms | Events:250 | Size:1703.31KB  source=console
INFO[0154] ⬆️ [RAMPUP] VU:6/10 | Iter:3 | Skip:1250 | Status:200 | Time:3847ms | Events:250 | Size:1476.70KB  source=console
INFO[0154] ⬆️ [RAMPUP] VU:5/10 | Iter:7 | Skip:2150 | Status:200 | Time:4337ms | Events:250 | Size:1619.83KB  source=console
INFO[0155] ⬆️ [RAMPUP] VU:2/10 | Iter:21 | Skip:5350 | Status:200 | Time:4459ms | Events:250 | Size:1558.19KB  source=console
INFO[0155] ⬆️ [RAMPUP] VU:7/10 | Iter:1 | Skip:850 | Status:200 | Time:2377ms | Events:250 | Size:1295.37KB  source=console
INFO[0155] ⬆️ [RAMPUP] VU:4/10 | Iter:32 | Skip:8300 | Status:200 | Time:4216ms | Events:250 | Size:1822.75KB  source=console
INFO[0156] ⬆️ [RAMPUP] VU:8/10 | Iter:11 | Skip:3450 | Status:200 | Time:5624ms | Events:250 | Size:1748.65KB  source=console
INFO[0157] ⬆️ [RAMPUP] VU:1/10 | Iter:26 | Skip:6500 | Status:200 | Time:6245ms | Events:250 | Size:1940.69KB  source=console
INFO[0158] ⬆️ [RAMPUP] VU:5/10 | Iter:8 | Skip:2400 | Status:200 | Time:2450ms | Events:250 | Size:1594.96KB  source=console
INFO[0158] ⬆️ [RAMPUP] VU:6/10 | Iter:4 | Skip:1500 | Status:200 | Time:3773ms | Events:250 | Size:1369.29KB  source=console
INFO[0159] ⬆️ [RAMPUP] VU:3/10 | Iter:17 | Skip:4450 | Status:200 | Time:5544ms | Events:250 | Size:1663.38KB  source=console
INFO[0159] ⬆️ [RAMPUP] VU:2/10 | Iter:22 | Skip:5600 | Status:200 | Time:3585ms | Events:250 | Size:1619.71KB  source=console
INFO[0160] ⬆️ [RAMPUP] VU:7/10 | Iter:2 | Skip:1100 | Status:200 | Time:4753ms | Events:250 | Size:1472.88KB  source=console
INFO[0161] ⬆️ [RAMPUP] VU:4/10 | Iter:33 | Skip:8550 | Status:200 | Time:4798ms | Events:250 | Size:2117.80KB  source=console
INFO[0161] ⬆️ [RAMPUP] VU:5/10 | Iter:9 | Skip:2650 | Status:200 | Time:2759ms | Events:250 | Size:1551.12KB  source=console
INFO[0162] ⬆️ [RAMPUP] VU:3/10 | Iter:18 | Skip:4700 | Status:200 | Time:2498ms | Events:250 | Size:1791.42KB  source=console
INFO[0163] ⬆️ [RAMPUP] VU:8/10 | Iter:12 | Skip:3700 | Status:200 | Time:5627ms | Events:250 | Size:1604.29KB  source=console
INFO[0163] ⬆️ [RAMPUP] VU:2/10 | Iter:23 | Skip:5850 | Status:200 | Time:2566ms | Events:250 | Size:1722.65KB  source=console
INFO[0163] ⬆️ [RAMPUP] VU:1/10 | Iter:27 | Skip:6750 | Status:200 | Time:6185ms | Events:250 | Size:1966.34KB  source=console
INFO[0164] ⬆️ [RAMPUP] VU:6/10 | Iter:5 | Skip:1750 | Status:200 | Time:4897ms | Events:250 | Size:1592.06KB  source=console
INFO[0165] ⬆️ [RAMPUP] VU:7/10 | Iter:3 | Skip:1350 | Status:200 | Time:4185ms | Events:250 | Size:1437.20KB  source=console
INFO[0166] ⬆️ [RAMPUP] VU:4/10 | Iter:34 | Skip:8800 | Status:200 | Time:4316ms | Events:250 | Size:2096.98KB  source=console
INFO[0167] ⬆️ [RAMPUP] VU:1/10 | Iter:28 | Skip:7000 | Status:200 | Time:2450ms | Events:250 | Size:1864.65KB  source=console
INFO[0167] ⬆️ [RAMPUP] VU:5/10 | Iter:10 | Skip:2900 | Status:200 | Time:4426ms | Events:250 | Size:1276.87KB  source=console
INFO[0167] ⬆️ [RAMPUP] VU:3/10 | Iter:19 | Skip:4950 | Status:200 | Time:4406ms | Events:250 | Size:1819.84KB  source=console
INFO[0167] ⬆️ [RAMPUP] VU:8/10 | Iter:13 | Skip:3950 | Status:200 | Time:3345ms | Events:250 | Size:1530.11KB  source=console
INFO[0168] ⬆️ [RAMPUP] VU:2/10 | Iter:24 | Skip:6100 | Status:200 | Time:3991ms | Events:250 | Size:1797.97KB  source=console
INFO[0170] ⬆️ [RAMPUP] VU:7/10 | Iter:4 | Skip:1600 | Status:200 | Time:3707ms | Events:250 | Size:1478.33KB  source=console
INFO[0171] ⬆️ [RAMPUP] VU:10/10 | Iter:0 | Skip:900 | Status:200 | Time:4085ms | Events:250 | Size:1310.25KB  source=console
INFO[0171] ⬆️ [RAMPUP] VU:5/10 | Iter:11 | Skip:3150 | Status:200 | Time:3770ms | Events:250 | Size:1502.74KB  source=console
INFO[0171] ⬆️ [RAMPUP] VU:6/10 | Iter:6 | Skip:2000 | Status:200 | Time:5439ms | Events:250 | Size:1429.40KB  source=console
INFO[0171] ⬆️ [RAMPUP] VU:1/10 | Iter:29 | Skip:7250 | Status:200 | Time:4116ms | Events:250 | Size:1851.27KB  source=console
INFO[0172] ⬆️ [RAMPUP] VU:4/10 | Iter:35 | Skip:9050 | Status:200 | Time:4832ms | Events:250 | Size:1757.94KB  source=console
INFO[0172] ⬆️ [RAMPUP] VU:2/10 | Iter:25 | Skip:6350 | Status:200 | Time:3637ms | Events:250 | Size:1708.30KB  source=console
INFO[0174] ⬆️ [RAMPUP] VU:3/10 | Iter:20 | Skip:5200 | Status:200 | Time:6027ms | Events:250 | Size:1829.38KB  source=console
INFO[0174] ⬆️ [RAMPUP] VU:8/10 | Iter:14 | Skip:4200 | Status:200 | Time:5579ms | Events:250 | Size:1703.31KB  source=console
INFO[0174] ⬆️ [RAMPUP] VU:7/10 | Iter:5 | Skip:1850 | Status:200 | Time:3565ms | Events:250 | Size:1529.47KB  source=console
INFO[0175] ⬆️ [RAMPUP] VU:10/10 | Iter:1 | Skip:1150 | Status:200 | Time:4104ms | Events:250 | Size:1479.28KB  source=console
INFO[0176] ⬆️ [RAMPUP] VU:4/10 | Iter:36 | Skip:9300 | Status:200 | Time:3728ms | Events:250 | Size:2036.48KB  source=console
INFO[0177] ⬆️ [RAMPUP] VU:5/10 | Iter:12 | Skip:3400 | Status:200 | Time:4617ms | Events:250 | Size:1754.99KB  source=console
INFO[0177] ⬆️ [RAMPUP] VU:6/10 | Iter:7 | Skip:2250 | Status:200 | Time:4740ms | Events:250 | Size:1647.94KB  source=console
INFO[0178] ⬆️ [RAMPUP] VU:2/10 | Iter:26 | Skip:6600 | Status:200 | Time:4559ms | Events:250 | Size:1890.63KB  source=console
INFO[0178] ⬆️ [RAMPUP] VU:10/10 | Iter:2 | Skip:1400 | Status:200 | Time:2464ms | Events:250 | Size:1465.63KB  source=console
INFO[0179] ⬆️ [RAMPUP] VU:7/10 | Iter:6 | Skip:2100 | Status:200 | Time:3780ms | Events:250 | Size:1514.86KB  source=console
INFO[0179] ⬆️ [RAMPUP] VU:1/10 | Iter:30 | Skip:7500 | Status:200 | Time:6055ms | Events:250 | Size:1911.58KB  source=console
INFO[0181] ⬆️ [RAMPUP] VU:8/10 | Iter:15 | Skip:4450 | Status:200 | Time:6271ms | Events:250 | Size:1663.38KB  source=console
INFO[0181] ⬆️ [RAMPUP] VU:3/10 | Iter:21 | Skip:5450 | Status:200 | Time:6570ms | Events:250 | Size:1510.58KB  source=console
INFO[0182] ⬆️ [RAMPUP] VU:5/10 | Iter:13 | Skip:3650 | Status:200 | Time:4605ms | Events:250 | Size:1655.29KB  source=console
INFO[0182] ⬆️ [RAMPUP] VU:4/10 | Iter:37 | Skip:9550 | Status:200 | Time:4555ms | Events:250 | Size:1721.56KB  source=console
INFO[0182] ⬆️ [RAMPUP] VU:6/10 | Iter:8 | Skip:2500 | Status:200 | Time:3831ms | Events:250 | Size:1566.92KB  source=console
INFO[0182] ➡️ [STEADY] VU:10/10 | Iter:3 | Skip:1650 | Status:200 | Time:2798ms | Events:250 | Size:1475.85KB  source=console
INFO[0183] ➡️ [STEADY] VU:2/10 | Iter:27 | Skip:6850 | Status:200 | Time:3113ms | Events:250 | Size:1972.47KB  source=console
INFO[0184] ⬆️ [RAMPUP] VU:7/10 | Iter:7 | Skip:2350 | Status:200 | Time:4685ms | Events:250 | Size:1642.94KB  source=console
INFO[0185] ➡️ [STEADY] VU:1/10 | Iter:31 | Skip:7750 | Status:200 | Time:4311ms | Events:250 | Size:2097.35KB  source=console
INFO[0187] ➡️ [STEADY] VU:9/10 | Iter:0 | Skip:800 | Status:200 | Time:2280ms | Events:250 | Size:1327.31KB  source=console
