=== Мониторинг приложения на порту 3010 ===
Начало: Чт мая  7 08:56:10 MSK 2026
Интервал: 2 секунды
-------------------------------------------
Время           | CPU% | MEM% | RSS_MB | Потоки
09:00:15         |  7.6 |  1.0 |    162 |     12
09:00:17         |  7.6 |  0.9 |    158 |     12
09:00:19         |  7.6 |  0.9 |    158 |     12
09:00:21         |  7.5 |  0.9 |    159 |     12
09:00:23         |  7.5 |  0.9 |    159 |     12
09:00:25         |  7.7 |  1.2 |    202 |     12
09:00:27         |  7.7 |  1.3 |    209 |     12
09:00:29         |  7.7 |  1.3 |    220 |     12
09:00:31         |  7.6 |  1.2 |    204 |     12
09:00:34         |  7.6 |  1.2 |    204 |     12
09:00:36         |  7.6 |  1.2 |    204 |     12
09:00:38         |  7.6 |  1.2 |    204 |     12
09:00:40         |  7.6 |  0.9 |    154 |     12
09:00:42         |  7.6 |  0.9 |    159 |     12
09:00:44         |  7.6 |  0.9 |    159 |     12
09:00:46         |  7.6 |  0.9 |    155 |     12
09:00:48         |  7.6 |  0.9 |    159 |     12
09:00:50         |  7.6 |  0.9 |    155 |     12
09:00:52         |  7.6 |  0.9 |    155 |     12
09:00:54         |  7.6 |  0.9 |    152 |     12
09:00:56         |  7.6 |  0.9 |    155 |     12
09:00:58         |  7.5 |  1.0 |    160 |     12
09:01:00         |  7.5 |  0.9 |    155 |     12
09:01:02         |  7.5 |  1.0 |    160 |     12
09:01:04         |  7.5 |  0.9 |    155 |     12
09:01:07         |  7.4 |  0.9 |    152 |     12
09:01:09         |  7.4 |  1.0 |    160 |     12
09:01:11         |  7.4 |  0.9 |    155 |     12
09:01:13         |  7.4 |  0.9 |    155 |     12
09:01:15         |  7.4 |  1.0 |    160 |     12
09:01:17         |  7.4 |  0.9 |    155 |     12
09:01:19         |  7.3 |  0.9 |    155 |     12
09:01:21         |  7.3 |  0.9 |    155 |     12
09:01:23         |  7.3 |  0.9 |    156 |     12
09:01:25         |  7.3 |  1.0 |    160 |     12
09:01:27         |  7.3 |  0.9 |    156 |     12
09:01:29         |  7.4 |  1.2 |    202 |     12
09:01:31         |  7.4 |  1.3 |    210 |     12
09:01:33         |  7.4 |  1.4 |    226 |     12
09:01:35         |  7.4 |  1.3 |    216 |     12
09:01:37         |  7.4 |  1.4 |    227 |     12
09:01:39         |  7.3 |  1.2 |    206 |     12
09:01:42         |  7.3 |  1.3 |    221 |     12
09:01:44         |  7.3 |  1.4 |    227 |     12
09:01:46         |  7.3 |  1.2 |    206 |     12
09:01:48         |  7.3 |  1.2 |    206 |     12
09:01:50         |  7.3 |  1.3 |    210 |     12
09:01:52         |  7.2 |  1.2 |    206 |     12
09:01:54         |  7.3 |  0.9 |    159 |     12
09:01:56         |  7.3 |  0.9 |    155 |     12
09:01:58         |  7.3 |  1.0 |    159 |     12
09:02:00         |  7.3 |  1.0 |    160 |     12
09:02:02         |  7.3 |  0.9 |    155 |     12
09:02:04         |  7.3 |  0.9 |    155 |     12
09:02:06         |  7.2 |  1.0 |    163 |     12
09:02:08         |  7.2 |  0.9 |    157 |     12
09:02:10         |  7.2 |  0.9 |    157 |     12
09:02:12         |  7.2 |  0.9 |    157 |     12
09:02:15         |  7.2 |  1.0 |    161 |     12
09:02:17         |  7.2 |  0.9 |    154 |     12
09:02:19         |  7.2 |  1.0 |    162 |     12
09:02:21         |  7.2 |  0.9 |    157 |     12
09:02:23         |  7.2 |  0.9 |    157 |     12
09:02:25         |  7.2 |  0.9 |    154 |     12
09:02:27         |  7.2 |  0.9 |    157 |     12
09:02:29         |  7.2 |  0.9 |    157 |     12
09:02:31         |  7.2 |  1.0 |    162 |     12
09:02:33         |  7.3 |  1.3 |    208 |     12
09:02:35         |  7.3 |  1.3 |    208 |     12
09:02:37         |  7.3 |  1.3 |    217 |     12
09:02:39         |  7.2 |  1.4 |    228 |     12
09:02:41         |  7.2 |  1.2 |    207 |     12
09:02:43         |  7.2 |  1.3 |    217 |     12
09:02:45         |  7.2 |  1.3 |    223 |     12
09:02:47         |  7.2 |  1.3 |    207 |     12
09:02:50         |  7.1 |  1.3 |    218 |     12
09:02:52         |  7.1 |  1.3 |    218 |     12
09:02:54         |  7.1 |  1.3 |    218 |     12
09:02:56         |  7.0 |  1.3 |    218 |     12
09:02:58         |  7.1 |  0.9 |    159 |     12
09:03:00         |  7.1 |  0.9 |    155 |     12
09:03:02         |  7.1 |  0.9 |    152 |     12
09:03:04         |  7.1 |  0.9 |    155 |     12
09:03:06         |  7.1 |  1.0 |    160 |     12
09:03:08         |  7.1 |  1.0 |    160 |     12
09:03:10         |  7.1 |  0.9 |    156 |     12
09:03:12         |  7.1 |  0.9 |    156 |     12
09:03:14         |  7.1 |  0.9 |    157 |     12
09:03:16         |  7.0 |  0.9 |    158 |     12
09:03:18         |  7.0 |  0.9 |    153 |     12
09:03:20         |  7.0 |  1.0 |    161 |     12
09:03:22         |  7.0 |  0.9 |    157 |     12
09:03:25         |  7.0 |  0.9 |    157 |     12
09:03:27         |  7.0 |  0.9 |    157 |     12
09:03:29         |  7.0 |  0.9 |    157 |     12
09:03:31         |  7.0 |  0.9 |    157 |     12
09:03:33         |  7.0 |  0.9 |    157 |     12
09:03:35         |  7.0 |  0.9 |    157 |     12
09:03:37         |  7.1 |  1.2 |    203 |     12
09:03:39         |  7.1 |  1.3 |    211 |     12
09:03:41         |  7.1 |  1.3 |    222 |     12
09:03:43         |  7.1 |  1.3 |    216 |     12
09:03:45         |  7.1 |  1.4 |    228 |     12
09:03:47         |  7.1 |  1.3 |    216 |     12
09:03:49         |  7.0 |  1.3 |    216 |     12
09:03:51         |  7.0 |  1.3 |    216 |     12
09:03:53         |  7.0 |  1.3 |    216 |     12
09:03:55         |  6.9 |  1.3 |    216 |     12
09:03:57         |  6.9 |  1.3 |    216 |     12
09:04:00         |  6.9 |  1.3 |    222 |     12
09:04:02         |  7.0 |  0.9 |    155 |     12
09:04:04         |  7.0 |  0.9 |    159 |     12
09:04:06         |  7.0 |  0.9 |    155 |     12
09:04:08         |  7.0 |  0.9 |    159 |     12
09:04:10         |  7.0 |  0.9 |    155 |     12
09:04:12         |  7.0 |  0.9 |    155 |     12
