=== Мониторинг приложения на порту 3010 ===
Начало: Вт мая  5 10:24:46 MSK 2026
Интервал: 2 секунды
-------------------------------------------
Время           | CPU% | MEM% | RSS_MB | Потоки
10:28:53         | 11.5 |  5.0 |    804 |     12
10:28:55         | 11.5 |  5.0 |    804 |     12
10:28:57         | 11.5 |  5.0 |    804 |     12
10:28:59         | 11.5 |  5.0 |    804 |     12
10:29:01         | 11.5 |  5.0 |    804 |     12
10:29:03         | 11.5 |  5.0 |    804 |     12
10:29:05         | 11.5 |  5.0 |    804 |     12
10:29:07         | 11.5 |  5.0 |    804 |     12
10:29:09         | 11.6 |  5.0 |    804 |     12
10:29:11         | 11.6 |  5.0 |    804 |     12
10:29:13         | 11.6 |  5.0 |    804 |     12
10:29:15         | 11.6 |  5.0 |    808 |     12
10:29:18         | 11.6 |  5.0 |    805 |     12
10:29:20         | 11.7 |  5.0 |    805 |     12
10:29:22         | 11.6 |  5.0 |    805 |     12
10:29:24         | 11.7 |  5.0 |    808 |     12
10:29:26         | 11.7 |  5.0 |    805 |     12
10:29:28         | 11.7 |  5.0 |    809 |     12
10:29:30         | 11.8 |  5.0 |    805 |     12
10:29:32         | 11.8 |  5.0 |    808 |     12
10:29:34         | 11.8 |  5.0 |    805 |     12
10:29:36         | 11.8 |  5.0 |    805 |     12
10:29:38         | 11.8 |  5.0 |    812 |     12
10:29:40         | 11.9 |  5.0 |    805 |     12
10:29:43         | 11.8 |  5.0 |    805 |     12
10:29:45         | 11.8 |  5.0 |    809 |     12
10:29:47         | 11.8 |  5.0 |    809 |     12
10:29:49         | 11.9 |  5.0 |    813 |     12
10:29:51         | 11.9 |  5.0 |    805 |     12
10:29:53         | 11.9 |  5.0 |    805 |     12
10:29:55         | 11.9 |  5.0 |    805 |     12
10:29:57         | 12.0 |  5.2 |    845 |     12
10:29:59         | 12.0 |  5.3 |    850 |     12
10:30:01         | 12.0 |  5.5 |    882 |     12
10:30:03         | 12.1 |  5.6 |    898 |     12
10:30:05         | 12.1 |  5.6 |    898 |     12
10:30:08         | 12.1 |  5.6 |    902 |     12
10:30:10         | 12.1 |  5.6 |    906 |     12
10:30:12         | 12.1 |  5.6 |    898 |     12
10:30:14         | 12.1 |  5.6 |    898 |     12
10:30:16         | 12.1 |  5.6 |    898 |     12
10:30:18         | 12.2 |  5.6 |    898 |     12
10:30:20         | 12.2 |  5.6 |    898 |     12
10:30:22         | 12.2 |  5.6 |    902 |     12
10:30:24         | 12.2 |  5.6 |    898 |     12
10:30:26         | 12.2 |  5.6 |    898 |     12
10:30:28         | 12.2 |  5.6 |    898 |     12
10:30:30         | 12.2 |  5.6 |    898 |     12
10:30:32         | 12.2 |  5.6 |    909 |     12
10:30:35         | 12.3 |  5.6 |    898 |     12
10:30:37         | 12.3 |  5.6 |    901 |     12
10:30:39         | 12.3 |  5.6 |    902 |     12
10:30:41         | 12.3 |  5.6 |    898 |     12
10:30:43         | 12.3 |  5.6 |    901 |     12
10:30:45         | 12.3 |  5.6 |    898 |     12
10:30:47         | 12.3 |  5.6 |    898 |     12
10:30:49         | 12.4 |  5.6 |    898 |     12
10:30:51         | 12.4 |  5.6 |    898 |     12
10:30:53         | 12.4 |  5.6 |    898 |     12
10:30:55         | 12.4 |  5.6 |    902 |     12
10:30:57         | 12.4 |  5.6 |    898 |     12
10:30:59         | 12.4 |  5.6 |    898 |     12
10:31:02         | 12.4 |  5.6 |    898 |     12
10:31:04         | 12.4 |  5.6 |    898 |     12
10:31:06         | 12.4 |  5.6 |    906 |     12
10:31:08         | 12.5 |  5.6 |    898 |     12
10:31:10         | 12.5 |  5.6 |    898 |     12
10:31:12         | 12.5 |  5.6 |    902 |     12
10:31:14         | 12.5 |  5.6 |    898 |     12
10:31:16         | 12.5 |  5.6 |    898 |     12
10:31:18         | 12.5 |  5.6 |    902 |     12
10:31:20         | 12.5 |  5.6 |    906 |     12
10:31:22         | 12.5 |  5.6 |    898 |     12
10:31:24         | 12.5 |  5.6 |    898 |     12
10:31:26         | 12.5 |  5.6 |    898 |     12
10:31:29         | 12.6 |  5.6 |    898 |     12
10:31:31         | 12.5 |  5.6 |    901 |     12
10:31:33         | 12.5 |  5.6 |    901 |     12
10:31:35         | 12.5 |  5.6 |    901 |     12
10:31:37         | 12.6 |  5.6 |    898 |     12
10:31:39         | 12.5 |  5.6 |    898 |     12
10:31:41         | 12.5 |  5.6 |    904 |     12
10:31:43         | 12.5 |  5.6 |    898 |     12
10:31:45         | 12.5 |  5.6 |    901 |     12
10:31:47         | 12.6 |  5.6 |    898 |     12
10:31:49         | 12.6 |  5.6 |    898 |     12
10:31:51         | 12.5 |  5.6 |    901 |     12
10:31:53         | 12.6 |  5.6 |    898 |     12
10:31:56         | 12.6 |  5.6 |    901 |     12
10:31:58         | 12.6 |  5.6 |    898 |     12
10:32:00         | 12.6 |  5.6 |    898 |     12
10:32:02         | 12.6 |  5.6 |    898 |     12
10:32:04         | 12.6 |  5.6 |    904 |     12
10:32:06         | 12.6 |  5.6 |    904 |     12
10:32:08         | 12.6 |  5.6 |    898 |     12
10:32:10         | 12.6 |  5.6 |    899 |     12
10:32:12         | 12.6 |  5.6 |    899 |     12
10:32:14         | 12.6 |  5.6 |    899 |     12
10:32:16         | 12.6 |  5.6 |    901 |     12
10:32:18         | 12.6 |  5.6 |    901 |     12
10:32:20         | 12.7 |  5.6 |    899 |     12
10:32:23         | 12.6 |  5.6 |    899 |     12
10:32:25         | 12.6 |  5.6 |    901 |     12
10:32:27         | 12.6 |  5.6 |    899 |     12
10:32:29         | 12.6 |  5.6 |    899 |     12
10:32:31         | 12.6 |  5.6 |    907 |     12
10:32:33         | 12.7 |  5.6 |    901 |     12
10:32:35         | 12.7 |  5.6 |    899 |     12
10:32:37         | 12.6 |  5.6 |    899 |     12
10:32:39         | 12.6 |  5.6 |    901 |     12
10:32:41         | 12.6 |  5.6 |    904 |     12
10:32:43         | 12.7 |  5.6 |    899 |     12
10:32:45         | 12.6 |  5.6 |    901 |     12
10:32:48         | 12.6 |  5.6 |    899 |     12
10:32:50         | 12.6 |  5.6 |    899 |     12
10:32:52         | 12.6 |  5.6 |    901 |     12
10:32:54         | 12.7 |  5.6 |    899 |     12
10:32:56         | 12.7 |  5.6 |    899 |     12
10:32:58         | 12.7 |  5.6 |    899 |     12
10:33:00         | 12.6 |  5.6 |    902 |     12
10:33:02         | 12.7 |  5.6 |    902 |     12
10:33:04         | 12.7 |  5.6 |    899 |     12
10:33:06         | 12.7 |  5.6 |    899 |     12
10:33:08         | 12.7 |  5.6 |    899 |     12
10:33:10         | 12.7 |  5.6 |    899 |     12
10:33:12         | 12.7 |  5.6 |    901 |     12
10:33:15         | 12.7 |  5.6 |    904 |     12
10:33:17         | 12.7 |  5.6 |    899 |     12
10:33:19         | 12.7 |  5.6 |    899 |     12
10:33:21         | 12.7 |  5.6 |    899 |     12
10:33:23         | 12.7 |  5.6 |    901 |     12
10:33:25         | 12.7 |  5.6 |    901 |     12
10:33:27         | 12.7 |  5.6 |    899 |     12
10:33:29         | 12.7 |  5.6 |    901 |     12
10:33:31         | 12.7 |  5.6 |    901 |     12
10:33:33         | 12.7 |  5.6 |    899 |     12
10:33:35         | 12.7 |  5.6 |    901 |     12
10:33:37         | 12.7 |  5.6 |    899 |     12
10:33:39         | 12.7 |  5.6 |    899 |     12
10:33:42         | 12.7 |  5.6 |    899 |     12
10:33:44         | 12.7 |  5.6 |    899 |     12
10:33:46         | 12.7 |  5.6 |    904 |     12
10:33:48         | 12.7 |  5.6 |    899 |     12
10:33:50         | 12.7 |  5.6 |    899 |     12
10:33:52         | 12.7 |  5.6 |    899 |     12
10:33:54         | 12.7 |  5.6 |    899 |     12
10:33:56         | 12.7 |  5.6 |    899 |     12
10:33:58         | 12.7 |  5.6 |    905 |     12
10:34:00         | 12.7 |  5.6 |    899 |     12
10:34:02         | 12.7 |  5.6 |    901 |     12
10:34:04         | 12.7 |  5.6 |    899 |     12
10:34:06         | 12.7 |  5.6 |    899 |     12
10:34:09         | 12.7 |  5.6 |    901 |     12
10:34:11         | 12.7 |  5.6 |    901 |     12
10:34:13         | 12.7 |  5.6 |    899 |     12
10:34:15         | 12.8 |  5.6 |    899 |     12
10:34:17         | 12.8 |  5.6 |    903 |     12
10:34:19         | 12.8 |  5.6 |    899 |     12
10:34:21         | 12.8 |  5.6 |    899 |     12
10:34:23         | 12.8 |  5.6 |    902 |     12
10:34:25         | 12.8 |  5.6 |    899 |     12
10:34:27         | 12.8 |  5.6 |    899 |     12
10:34:29         | 12.8 |  5.6 |    903 |     12
10:34:31         | 12.8 |  5.6 |    907 |     12
10:34:34         | 12.8 |  5.6 |    907 |     12
10:34:36         | 12.8 |  5.6 |    899 |     12
10:34:38         | 12.8 |  5.6 |    899 |     12
10:34:40         | 12.8 |  5.6 |    899 |     12
10:34:42         | 12.8 |  5.6 |    899 |     12
10:34:44         | 12.8 |  5.6 |    899 |     12
10:34:46         | 12.8 |  5.6 |    899 |     12
10:34:48         | 12.8 |  5.6 |    899 |     12
10:34:50         | 12.8 |  5.6 |    902 |     12
10:34:52         | 12.8 |  5.6 |    910 |     12
